id,klass
1,0.8671875
2,0.004608154296875
3,0.0021820068359375
4,0.2451171875
5,0.00970458984375
6,0.59375
7,0.9453125
8,0.015869140625
9,0.00970458984375
10,0.53125
11,0.9609375
12,0.984375
13,0.62109375
14,0.02294921875
15,0.98046875
16,0.1484375
17,0.00070953369140625
18,0.000804901123046875
19,0.000431060791015625
20,0.004058837890625
21,0.1826171875
22,0.95703125
23,0.037353515625
24,0.8359375
25,0.015869140625
26,0.10693359375
27,0.00070953369140625
28,0.26953125
29,0.0006256103515625
30,0.984375
31,0.007568359375
32,0.2451171875
33,0.00070953369140625
34,0.81640625
35,0.9921875
36,0.2021484375
37,0.9140625
38,0.59375
39,0.5
40,0.8359375
41,0.99609375
42,0.53125
43,0.00170135498046875
44,0.984375
45,0.99609375
46,0.9921875
47,0.26953125
48,0.96875
49,0.004058837890625
50,0.003173828125
51,0.04736328125
52,0.97265625
53,0.89453125
54,0.90625
55,0.000804901123046875
56,0.053466796875
57,0.93359375
58,0.007568359375
59,0.0028076171875
60,0.00150299072265625
61,0.10693359375
62,0.796875
63,0.98828125
64,0.9453125
65,0.033203125
66,0.4375
67,0.0673828125
68,0.0002613067626953125
69,0.1328125
70,0.5
71,0.294921875
72,0.000911712646484375
73,0.9765625
74,0.22265625
75,0.004608154296875
76,0.0673828125
77,0.004608154296875
78,0.0021820068359375
79,0.953125
80,0.0673828125
81,0.000911712646484375
82,0.8359375
83,0.96875
84,0.004608154296875
85,0.0028076171875
86,0.0140380859375
87,0.000335693359375
88,0.005218505859375
89,0.037353515625
90,0.87890625
91,0.002471923828125
92,0.97265625
93,0.53125
94,0.4375
95,0.00102996826171875
96,0.9921875
97,0.9921875
98,0.349609375
99,0.0028076171875
100,0.07568359375
101,0.07568359375
102,0.9921875
103,0.00116729736328125
104,0.00360107421875
105,0.8671875
106,0.9921875
107,0.053466796875
108,0.9765625
109,0.349609375
110,0.00592041015625
111,0.012451171875
112,0.81640625
113,0.0028076171875
114,0.408203125
115,0.002471923828125
116,0.0013275146484375
117,0.2451171875
118,0.00193023681640625
119,0.0028076171875
120,0.59375
121,0.1484375
122,0.99609375
123,0.984375
124,0.002471923828125
125,0.00150299072265625
126,0.0140380859375
127,0.002471923828125
128,0.77734375
129,0.97265625
130,0.00170135498046875
131,0.000804901123046875
132,0.81640625
133,0.9765625
134,0.012451171875
135,0.02294921875
136,0.796875
137,0.9921875
138,0.376953125
139,0.98828125
140,0.9921875
141,0.97265625
142,0.02294921875
143,0.9765625
144,0.99609375
145,0.007568359375
146,0.053466796875
147,0.8671875
148,0.93359375
149,0.00193023681640625
150,0.9921875
151,0.8671875
152,0.92578125
153,0.000804901123046875
154,0.93359375
155,0.010986328125
156,0.005218505859375
157,0.0260009765625
158,0.007568359375
159,0.0260009765625
160,0.408203125
161,0.9921875
162,0.000335693359375
163,0.9921875
164,0.00860595703125
165,0.0179443359375
166,0.96875
167,0.98828125
168,0.89453125
169,0.95703125
170,0.5625
171,0.004608154296875
172,0.00070953369140625
173,0.037353515625
174,0.46875
175,0.00070953369140625
176,0.006683349609375
177,0.00360107421875
178,0.00193023681640625
179,0.376953125
180,0.0419921875
181,0.89453125
182,0.0673828125
183,0.9921875
184,0.0140380859375
185,0.2021484375
186,0.00592041015625
187,0.75390625
188,0.9921875
189,0.5625
190,0.984375
191,0.00860595703125
192,0.00150299072265625
193,0.006683349609375
194,0.73046875
195,0.93359375
196,0.2021484375
197,0.96875
198,0.294921875
199,0.00193023681640625
200,0.294921875
201,0.012451171875
202,0.89453125
203,0.00170135498046875
204,0.98046875
205,0.9921875
206,0.00048828125
207,0.8359375
208,0.000911712646484375
209,0.004608154296875
210,0.99609375
211,0.07568359375
212,0.99609375
213,0.90625
214,0.07568359375
215,0.0013275146484375
216,0.77734375
217,0.037353515625
218,0.00116729736328125
219,0.0028076171875
220,0.005218505859375
221,0.119140625
222,0.004608154296875
223,0.003173828125
224,0.75390625
225,0.9921875
226,0.22265625
227,0.984375
228,0.99609375
229,0.93359375
230,0.92578125
231,0.06005859375
232,0.010986328125
233,0.65234375
234,0.10693359375
235,0.9921875
236,0.59375
237,0.9921875
238,0.22265625
239,0.98046875
240,0.99609375
241,0.00193023681640625
242,0.22265625
243,0.99609375
244,0.9921875
245,0.8359375
246,0.984375
247,0.0006256103515625
248,0.984375
249,0.96875
250,0.00360107421875
251,0.0140380859375
252,0.037353515625
253,0.0021820068359375
254,0.1640625
255,0.09521484375
256,0.99609375
257,0.0006256103515625
258,0.9921875
259,0.99609375
260,0.9921875
261,0.376953125
262,0.94140625
263,0.00860595703125
264,0.012451171875
265,0.98828125
266,0.98046875
267,0.003173828125
268,0.9921875
269,0.00150299072265625
270,0.06005859375
271,0.9921875
272,0.5
273,0.0021820068359375
274,0.9921875
275,0.053466796875
276,0.94140625
277,0.0013275146484375
278,0.9921875
279,0.9140625
280,0.97265625
281,0.75390625
282,0.010986328125
283,0.00048828125
284,0.96875
285,0.007568359375
286,0.015869140625
287,0.6796875
288,0.0673828125
289,0.0140380859375
290,0.9921875
291,0.04736328125
292,0.00193023681640625
293,0.9453125
294,0.09521484375
295,0.93359375
296,0.9140625
297,0.96875
298,0.0028076171875
299,0.005218505859375
300,0.037353515625
301,0.9921875
302,0.98828125
303,0.294921875
304,0.9921875
305,0.796875
306,0.90625
307,0.98046875
308,0.89453125
309,0.97265625
310,0.00070953369140625
311,0.07568359375
312,0.004608154296875
313,0.00193023681640625
314,0.90625
315,0.984375
316,0.000431060791015625
317,0.00150299072265625
318,0.26953125
319,0.99609375
320,0.004058837890625
321,0.00360107421875
322,0.9765625
323,0.53125
324,0.98046875
325,0.6796875
326,0.59375
327,0.22265625
328,0.00170135498046875
329,0.9921875
330,0.81640625
331,0.22265625
332,0.26953125
333,0.002471923828125
334,0.62109375
335,0.007568359375
336,0.00592041015625
337,0.012451171875
338,0.99609375
339,0.00193023681640625
340,0.90625
341,0.00592041015625
342,0.9921875
343,0.59375
344,0.10693359375
345,0.92578125
346,0.00360107421875
347,0.002471923828125
348,0.99609375
349,0.0006256103515625
350,0.005218505859375
351,0.1328125
352,0.00360107421875
353,0.408203125
354,0.89453125
355,0.033203125
356,0.92578125
357,0.96875
358,0.0849609375
359,0.9921875
360,0.00193023681640625
361,0.75390625
362,0.73046875
363,0.81640625
364,0.59375
365,0.0140380859375
366,0.00860595703125
367,0.010986328125
368,0.053466796875
369,0.0021820068359375
370,0.1484375
371,0.9921875
372,0.1484375
373,0.376953125
374,0.000911712646484375
375,0.5
376,0.98828125
377,0.99609375
378,0.9609375
379,0.95703125
380,0.000911712646484375
381,0.00860595703125
382,0.89453125
383,0.007568359375
384,0.000335693359375
385,0.9921875
386,0.3203125
387,0.98046875
388,0.98828125
389,0.029296875
390,0.4375
391,0.005218505859375
392,0.02294921875
393,0.9921875
394,0.92578125
395,0.0006256103515625
396,0.00360107421875
397,0.002471923828125
398,0.2451171875
399,0.9609375
400,0.5625
401,0.0028076171875
402,0.22265625
403,0.04736328125
404,0.99609375
405,0.00150299072265625
406,0.037353515625
407,0.0028076171875
408,0.0260009765625
409,0.796875
410,0.00592041015625
411,0.2021484375
412,0.00102996826171875
413,0.09521484375
414,0.8515625
415,0.04736328125
416,0.10693359375
417,0.06005859375
418,0.00860595703125
419,0.2021484375
420,0.98828125
421,0.0260009765625
422,0.012451171875
423,0.9921875
424,0.02294921875
425,0.0021820068359375
426,0.97265625
427,0.22265625
428,0.0849609375
429,0.26953125
430,0.3203125
431,0.0028076171875
432,0.65234375
433,0.99609375
434,0.0006256103515625
435,0.1640625
436,0.0140380859375
437,0.99609375
438,0.408203125
439,0.0673828125
440,0.012451171875
441,0.00360107421875
442,0.015869140625
443,0.003173828125
444,0.9921875
445,0.029296875
446,0.06005859375
447,0.9921875
448,0.3203125
449,0.1484375
450,0.012451171875
451,0.9453125
452,0.99609375
453,0.00070953369140625
454,0.9921875
455,0.9765625
456,0.984375
457,0.004608154296875
458,0.65234375
459,0.06005859375
460,0.000553131103515625
461,0.6796875
462,0.8671875
463,0.04736328125
464,0.04736328125
465,0.984375
466,0.96875
467,0.77734375
468,0.00360107421875
469,0.012451171875
470,0.98828125
471,0.93359375
472,0.1328125
473,0.90625
474,0.92578125
475,0.9921875
476,0.06005859375
477,0.00860595703125
478,0.984375
479,0.9453125
480,0.349609375
481,0.006683349609375
482,0.3203125
483,0.2021484375
484,0.029296875
485,0.9921875
486,0.0849609375
487,0.96875
488,0.87890625
489,0.06005859375
490,0.005218505859375
491,0.037353515625
492,0.9921875
493,0.99609375
494,0.70703125
495,0.8515625
496,0.2451171875
497,0.90625
498,0.07568359375
499,0.010986328125
500,0.98828125
501,0.00020313262939453125
502,0.00150299072265625
503,0.9921875
504,0.97265625
505,0.96875
506,0.9921875
507,0.99609375
508,0.22265625
509,0.8515625
510,0.90625
511,0.9921875
512,0.9609375
513,0.119140625
514,0.99609375
515,0.002471923828125
516,0.9921875
517,0.005218505859375
518,0.2451171875
519,0.0013275146484375
520,0.000911712646484375
521,0.8359375
522,0.2021484375
523,0.22265625
524,0.59375
525,0.0140380859375
526,0.00193023681640625
527,0.984375
528,0.92578125
529,0.98828125
530,0.010986328125
531,0.0140380859375
532,0.000804901123046875
533,0.0260009765625
534,0.1328125
535,0.98828125
536,0.6796875
537,0.8515625
538,0.000911712646484375
539,0.98046875
540,0.6796875
541,0.9921875
542,0.09521484375
543,0.9453125
544,0.73046875
545,0.408203125
546,0.005218505859375
547,0.984375
548,0.0203857421875
549,0.99609375
550,0.0419921875
551,0.004058837890625
552,0.00150299072265625
553,0.8359375
554,0.00170135498046875
555,0.003173828125
556,0.93359375
557,0.0021820068359375
558,0.984375
559,0.09521484375
560,0.94140625
561,0.984375
562,0.9765625
563,0.00048828125
564,0.00150299072265625
565,0.0140380859375
566,0.9609375
567,0.99609375
568,0.00150299072265625
569,0.22265625
570,0.00360107421875
571,0.98046875
572,0.00170135498046875
573,0.77734375
574,0.9921875
575,0.9921875
576,0.02294921875
577,0.00116729736328125
578,0.00970458984375
579,0.0673828125
580,0.99609375
581,0.2451171875
582,0.6796875
583,0.00592041015625
584,0.1640625
585,0.97265625
586,0.00102996826171875
587,0.59375
588,0.9921875
589,0.98828125
590,0.00193023681640625
591,0.00360107421875
592,0.0203857421875
593,0.9921875
594,0.1826171875
595,0.984375
596,0.99609375
597,0.95703125
598,0.10693359375
599,0.9921875
600,0.00360107421875
601,0.004608154296875
602,0.00170135498046875
603,0.029296875
604,0.010986328125
605,0.00170135498046875
606,0.9609375
607,0.89453125
608,0.9921875
609,0.012451171875
